NO OF CNTRS,Container Type,Port of Destination,Dispatch Qty,TRANSIT TIME AS PER  RFQ,SELECTION OF SH.LINE,Stuffing remarks,Act POL,Shipping line,Dev Cost,Country,Sector
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L2,STUFFED,ADANI,HAPAG,31,UAE,REDSEA ME ISC
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Iskenderun ,23,27,L3,STUFFED,ADANI,CMA,48,Turkey,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Casablanca ,23,24,L2,STUFFED,ADANI,CMA,18,Morocco,EUROPE
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Gemlik ,23,27,L3,STUFFED,ADANI,MAERSK,59,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Iskenderun ,23,35,L2,STUFFED,ADANI,HAPAG,44,Turkey,EUROPE
1,20DV,Beira,23,29,L2,STUFFED,NHAVASHEVA,MAERSK,125,MOZAMBIQUE,AFRICA
1,20DV,Beira,23,29,L2,STUFFED,NHAVASHEVA,MAERSK,125,MOZAMBIQUE,AFRICA
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,22,L3,STUFFED,ADANI,MAERSK,258,ISRAEL,EUROPE
1,20DV,Ashdod,23,22,L3,STUFFED,ADANI,MAERSK,258,ISRAEL,EUROPE
1,20DV,Ashdod,23,22,L3,STUFFED,ADANI,MAERSK,258,ISRAEL,EUROPE
1,20DV,Ashdod,23,22,L3,STUFFED,ADANI,MAERSK,258,ISRAEL,EUROPE
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Shuaiba ,20.7,17,L2,STUFFED,ADANI,HAPAG,276,KUWAIT,REDSEA ME ISC
1,20DV,Ashdod,23,22,L3,STUFFED,ADANI,MAERSK,258,ISRAEL,EUROPE
1,20DV,Ashdod,23,22,L3,STUFFED,ADANI,MAERSK,258,ISRAEL,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
1,20DV,Venice,23,33,L3,STUFFED,NHAVASHEVA,MAERSK,367,ITALY,EUROPE
